Date,Close,High,Low,Open,Volume
,^HSI,^HSI,^HSI,^HSI,^HSI
2020-07-16,24970.689453125,25576.490234375,24919.94921875,25549.400390625,1935100000
2020-07-17,25089.169921875,25263.970703125,25015.279296875,25142.060546875,1362500000
2020-07-20,25057.990234375,25222.109375,24766.169921875,25019.599609375,1650600000
2020-07-21,25635.66015625,25635.66015625,25378.380859375,25427.060546875,1752200000
2020-07-22,25057.939453125,25779.66015625,25057.939453125,25575.25,2390100000
2020-07-23,25263.0,25346.359375,24992.369140625,25235.900390625,1910000000
2020-07-24,24705.330078125,25101.099609375,24598.4609375,25040.759765625,3029700000
2020-07-27,24603.259765625,24972.4609375,24526.91015625,24909.9609375,1491200000
2020-07-28,24772.759765625,24942.740234375,24642.349609375,24942.740234375,1358400000
2020-07-29,24883.140625,24905.439453125,24671.509765625,24710.509765625,1080300000
2020-07-30,24710.58984375,25197.310546875,24616.05078125,24979.240234375,1779700000
2020-07-31,24595.349609375,24938.849609375,24534.7890625,24747.2890625,1763200000
2020-08-03,24458.130859375,24647.279296875,24250.98046875,24566.810546875,2012700000
2020-08-04,24946.630859375,25062.41015625,24539.439453125,24664.599609375,1906600000
2020-08-05,25102.5390625,25167.220703125,24868.2890625,25029.390625,1477900000
2020-08-06,24930.580078125,25201.439453125,24641.08984375,25201.439453125,1596200000
2020-08-07,24531.619140625,24909.369140625,24167.7890625,24909.369140625,1610200000
2020-08-10,24377.4296875,24536.009765625,24272.669921875,24376.8203125,1256400000
2020-08-11,24890.6796875,25031.5703125,24662.0390625,24662.0390625,1628400000
2020-08-12,25244.01953125,25291.80078125,24685.439453125,24868.630859375,1764000000
2020-08-13,25230.669921875,25490.01953125,25144.4609375,25490.01953125,1761200000
2020-08-14,25183.009765625,25378.529296875,25040.55078125,25072.44921875,1429800000
2020-08-17,25347.33984375,25588.669921875,25163.2890625,25212.279296875,1955700000
2020-08-18,25367.380859375,25470.970703125,25257.880859375,25470.970703125,1534800000
2020-08-19,25178.91015625,25382.509765625,25079.25,25359.029296875,1132200000
2020-08-20,24791.390625,25055.349609375,24621.3203125,25055.349609375,1995700000
2020-08-21,25113.83984375,25178.7890625,24885.859375,25007.130859375,1210300000
2020-08-24,25551.580078125,25551.580078125,25325.150390625,25352.7890625,1352300000
2020-08-25,25486.220703125,25621.080078125,25352.259765625,25586.990234375,1350800000
2020-08-26,25491.7890625,25603.169921875,25360.029296875,25520.41015625,1319900000
2020-08-27,25281.150390625,25469.76953125,25186.419921875,25469.76953125,1701300000
2020-08-28,25422.060546875,25749.400390625,25258.16015625,25330.76953125,2065300000
2020-08-31,25177.05078125,25847.109375,25177.05078125,25732.490234375,3195400000
2020-09-01,25184.849609375,25254.140625,24995.44921875,25085.669921875,1729500000
2020-09-02,25120.08984375,25239.859375,24931.169921875,25239.859375,2350000000
2020-09-03,25007.599609375,25216.01953125,24854.580078125,25026.990234375,2007300000
2020-09-04,24695.44921875,24813.9609375,24488.640625,24668.80078125,3393700000
2020-09-07,24589.650390625,24908.2890625,24475.609375,24621.01953125,1682900000
2020-09-08,24624.33984375,24785.259765625,24341.3203125,24785.259765625,2074600000
2020-09-09,24468.9296875,24520.919921875,24213.359375,24295.419921875,1749300000
2020-09-10,24313.5390625,24615.599609375,24293.2109375,24584.939453125,1349500000
2020-09-11,24503.310546875,24572.66015625,24293.029296875,24352.630859375,1306600000
2020-09-14,24640.279296875,24750.94921875,24556.51953125,24569.029296875,1091400000
2020-09-15,24732.759765625,24826.869140625,24621.650390625,24621.650390625,1733800000
2020-09-16,24725.630859375,24829.869140625,24635.240234375,24823.9609375,1303200000
2020-09-17,24340.849609375,24713.7890625,24250.900390625,24676.41015625,1630900000
2020-09-18,24455.41015625,24501.16015625,24295.009765625,24381.130859375,2301800000
2020-09-21,23950.689453125,24542.55078125,23928.01953125,24483.91015625,1602100000
2020-09-22,23716.849609375,23908.509765625,23675.619140625,23839.669921875,1553200000
2020-09-23,23742.509765625,23795.189453125,23559.990234375,23701.119140625,1642900000
2020-09-24,23311.0703125,23590.419921875,23225.330078125,23537.830078125,1913700000
2020-09-25,23235.419921875,23495.259765625,23124.25,23425.75,1794100000
2020-09-28,23476.05078125,23523.810546875,23250.33984375,23284.08984375,1446800000
2020-09-29,23275.529296875,23601.400390625,23256.919921875,23584.609375,1526700000
2020-09-30,23459.05078125,23780.869140625,23368.490234375,23548.890625,1453000000
2020-10-05,23767.779296875,24039.390625,23674.51953125,24039.390625,1420400000
2020-10-06,23980.650390625,24005.029296875,23842.25,23895.2109375,1325500000
2020-10-07,24242.859375,24243.91015625,23905.419921875,23999.7890625,1537100000
2020-10-08,24193.349609375,24263.330078125,24021.9296875,24263.330078125,1182000000
2020-10-09,24119.130859375,24343.810546875,24059.2890625,24343.810546875,1359000000
2020-10-12,24649.6796875,24702.810546875,24196.80078125,24217.25,2430400000
2020-10-14,24667.08984375,24808.849609375,24498.939453125,24808.849609375,2550000000
2020-10-15,24158.5390625,24573.25,24102.2109375,24533.75,2134200000
2020-10-16,24386.7890625,24456.970703125,24194.41015625,24194.41015625,2697500000
2020-10-19,24542.259765625,24771.849609375,24478.470703125,24565.4296875,3605500000
2020-10-20,24569.5390625,24600.390625,24456.83984375,24571.640625,1879100000
2020-10-21,24754.419921875,24903.0,24653.16015625,24695.5390625,1929400000
2020-10-22,24786.130859375,24817.009765625,24556.55078125,24696.310546875,2486900000
2020-10-23,24918.779296875,24970.58984375,24683.25,24773.119140625,2368200000
2020-10-27,24787.189453125,24872.51953125,24602.109375,24839.970703125,2435200000
2020-10-28,24708.80078125,24844.7890625,24586.060546875,24773.5390625,2011900000
2020-10-29,24586.599609375,24678.900390625,24258.560546875,24290.009765625,1936700000
2020-10-30,24107.419921875,24600.5390625,24029.94921875,24535.900390625,2537700000
2020-11-02,24460.009765625,24486.01953125,24232.66015625,24274.830078125,2355400000
2020-11-03,24939.73046875,25048.529296875,24689.509765625,24689.560546875,2244400000
2020-11-04,24886.140625,25093.720703125,24733.23046875,24790.0,2305600000
2020-11-05,25695.919921875,25695.919921875,25343.439453125,25500.91015625,2617500000
2020-11-06,25712.970703125,25799.970703125,25540.98046875,25750.779296875,2370500000
2020-11-09,26016.169921875,26172.23046875,25950.41015625,26157.76953125,2350100000
2020-11-10,26301.48046875,26474.0390625,26041.869140625,26474.0390625,3847100000
2020-11-11,26226.98046875,26432.560546875,26168.630859375,26226.80078125,4120800000
2020-11-12,26169.380859375,26460.939453125,26071.150390625,26409.33984375,2679000000
2020-11-13,26156.859375,26156.859375,25909.1796875,26114.599609375,2435100000
2020-11-16,26381.669921875,26394.400390625,26191.5390625,26362.0703125,2090200000
2020-11-17,26415.08984375,26530.5390625,26339.880859375,26515.08984375,2394600000
2020-11-18,26544.2890625,26618.009765625,26344.859375,26434.240234375,2292800000
2020-11-19,26356.970703125,26460.609375,26311.640625,26460.609375,2413900000
2020-11-20,26451.5390625,26564.25,26313.279296875,26406.869140625,2149400000
2020-11-23,26486.19921875,26662.66015625,26369.33984375,26659.7890625,2235200000
2020-11-24,26588.19921875,26630.33984375,26409.76953125,26630.33984375,2015000000
2020-11-25,26669.75,27040.41015625,26591.30078125,26819.9609375,2860000000
2020-11-26,26819.44921875,26819.44921875,26612.0,26695.25,1977700000
2020-11-27,26894.6796875,27009.150390625,26704.599609375,26758.490234375,2733600000
2020-11-30,26341.490234375,26960.9296875,26322.6796875,26853.390625,5742100000
2020-12-01,26567.6796875,26662.1796875,26375.240234375,26422.7109375,3564200000
2020-12-02,26532.580078125,26670.119140625,26379.48046875,26670.119140625,3704100000
2020-12-03,26728.5,26781.990234375,26556.01953125,26623.419921875,2830400000
2020-12-04,26835.919921875,26835.919921875,26652.33984375,26811.58984375,3205400000
2020-12-07,26506.849609375,26870.580078125,26256.400390625,26870.580078125,2806000000
2020-12-08,26304.560546875,26460.349609375,26270.91015625,26460.349609375,2542700000
2020-12-09,26502.83984375,26666.939453125,26445.66015625,26510.419921875,2537700000
2020-12-10,26410.58984375,26434.470703125,26287.01953125,26335.259765625,2000600000
2020-12-11,26505.869140625,26704.009765625,26443.009765625,26634.2109375,2497400000
2020-12-14,26389.51953125,26544.119140625,26318.109375,26522.099609375,2211000000
2020-12-15,26207.2890625,26436.0390625,26127.6796875,26418.9296875,2587100000
2020-12-16,26460.2890625,26510.189453125,26318.740234375,26421.2109375,2043400000
2020-12-17,26678.380859375,26678.380859375,26390.58984375,26608.439453125,2262400000
2020-12-18,26498.599609375,26668.099609375,26363.05078125,26650.490234375,3080000000
2020-12-21,26306.6796875,26498.650390625,26274.650390625,26422.619140625,2045000000
2020-12-22,26119.25,26365.19921875,25998.869140625,26260.779296875,1747500000
2020-12-23,26343.099609375,26343.099609375,26071.759765625,26083.109375,2009500000
2020-12-24,26386.560546875,26470.400390625,26221.30078125,26342.869140625,1297800000
2020-12-28,26314.630859375,26514.080078125,26264.3203125,26288.369140625,2669600000
2020-12-29,26568.490234375,26618.779296875,26432.91015625,26490.44921875,2304700000
2020-12-30,27147.109375,27159.470703125,26670.970703125,26695.109375,2552800000
2020-12-31,27231.130859375,27340.990234375,27163.509765625,27194.7890625,2054700000
2021-01-04,27472.810546875,27502.830078125,27079.240234375,27087.130859375,2870400000
2021-01-05,27649.859375,27690.2109375,27150.380859375,27281.33984375,3282500000
2021-01-06,27692.30078125,27756.4296875,27389.779296875,27613.33984375,3079400000
2021-01-07,27548.51953125,27752.359375,27457.470703125,27715.939453125,3775100000
2021-01-08,27878.220703125,27920.76953125,27538.19921875,27630.029296875,5667300000
2021-01-11,27908.220703125,28176.650390625,27794.810546875,28003.98046875,4366100000
2021-01-12,28276.75,28276.75,27781.419921875,27894.2890625,3399600000
2021-01-13,28235.599609375,28414.5390625,28136.640625,28309.3203125,3559400000
2021-01-14,28496.859375,28510.919921875,28280.08984375,28408.119140625,3205600000
2021-01-15,28573.859375,28667.58984375,28294.66015625,28394.369140625,4485400000
2021-01-18,28862.76953125,28864.25,28390.2890625,28454.58984375,2956400000
2021-01-19,29642.279296875,29848.4296875,29100.169921875,29100.169921875,4568200000
2021-01-20,29962.470703125,29993.470703125,29676.5390625,29794.41015625,3937800000
2021-01-21,29927.759765625,30135.5,29745.869140625,29951.779296875,3004900000
2021-01-22,29447.849609375,29862.890625,29413.51953125,29809.23046875,3381700000
2021-01-25,30159.009765625,30191.16015625,29673.259765625,29677.30078125,3066500000
2021-01-26,29391.259765625,29965.109375,29345.740234375,29892.849609375,4810700000
2021-01-27,29297.529296875,29636.630859375,29194.369140625,29556.580078125,3809000000
2021-01-28,28550.76953125,29191.6796875,28467.009765625,28914.849609375,2993500000
2021-01-29,28283.7109375,28972.060546875,28259.73046875,28826.1796875,3196800000
2021-02-01,28892.859375,28982.76953125,28382.259765625,28457.849609375,2464300000
2021-02-02,29248.69921875,29511.0,29198.859375,29378.119140625,2739200000
2021-02-03,29307.4609375,29312.0,28967.009765625,29305.41015625,2681400000
2021-02-04,29113.5,29409.0,28775.380859375,29093.5390625,3032200000
2021-02-05,29288.6796875,29495.640625,29184.08984375,29305.08984375,2675300000
2021-02-08,29319.470703125,29706.080078125,29293.640625,29629.080078125,2196700000
2021-02-09,29476.189453125,29527.669921875,29263.98046875,29442.5,1851000000
2021-02-10,30038.720703125,30075.5,29732.23046875,29796.189453125,1998300000
2021-02-11,30173.5703125,30184.169921875,29828.619140625,29995.279296875,1192100000
2021-02-16,30746.66015625,30793.48046875,30497.400390625,30675.8203125,3269700000
2021-02-17,31084.939453125,31168.30078125,30503.4609375,30636.369140625,3144000000
2021-02-18,30595.26953125,31183.359375,30570.55078125,31183.359375,3687600000
2021-02-19,30644.73046875,30720.150390625,30099.7109375,30483.4609375,3317200000
2021-02-22,30319.830078125,31071.609375,30298.580078125,31071.609375,4449900000
2021-02-23,30632.640625,30948.470703125,30126.400390625,30189.970703125,4605700000
2021-02-24,29718.240234375,30792.880859375,29532.6796875,30702.650390625,4846300000
2021-02-25,30074.169921875,30453.119140625,29833.05078125,30174.220703125,3663900000
2021-02-26,28980.2109375,29579.669921875,28980.2109375,29412.130859375,4126400000
2021-03-01,29452.5703125,29550.75,29195.970703125,29457.890625,2629100000
2021-03-02,29095.859375,29765.9609375,28957.310546875,29708.390625,2895800000
2021-03-03,29880.419921875,29912.0,29183.58984375,29249.4296875,3228600000
2021-03-04,29236.7890625,29597.16015625,29102.099609375,29525.48046875,2957900000
2021-03-05,29098.2890625,29397.26953125,28513.130859375,28667.140625,3996700000
2021-03-08,28540.830078125,29386.330078125,28422.26953125,29362.58984375,4906900000
2021-03-09,28773.23046875,29047.130859375,28326.130859375,28665.259765625,4377900000
2021-03-10,28907.51953125,29255.369140625,28710.91015625,29255.369140625,2842800000
2021-03-11,29385.609375,29412.419921875,28893.2109375,28909.98046875,3604300000
2021-03-12,28739.720703125,29550.369140625,28707.349609375,29550.369140625,3557200000
2021-03-15,28833.759765625,29178.990234375,28612.740234375,28923.94921875,3096700000
2021-03-16,29027.689453125,29118.619140625,28872.400390625,29036.8203125,2351600000
2021-03-17,29034.119140625,29180.009765625,28780.23046875,28992.240234375,1901300000
2021-03-18,29405.720703125,29596.580078125,29317.609375,29317.609375,2113700000
2021-03-19,28990.939453125,29271.400390625,28737.5390625,29158.48046875,3814400000
2021-03-22,28885.33984375,29139.0703125,28801.08984375,28801.08984375,2065800000
2021-03-23,28497.380859375,29043.1796875,28376.220703125,29008.01953125,2049600000
2021-03-24,27918.140625,28457.869140625,27827.05078125,28437.490234375,2689100000
2021-03-25,27899.609375,28032.009765625,27505.080078125,27628.080078125,2595000000
2021-03-26,28336.4296875,28415.150390625,28014.2890625,28043.650390625,2415400000
2021-03-29,28338.30078125,28484.66015625,28132.359375,28317.3203125,2847700000
2021-03-30,28577.5,28694.150390625,28371.23046875,28552.76953125,2269800000
2021-03-31,28378.349609375,28802.529296875,28332.779296875,28802.529296875,2703800000
2021-04-01,28938.740234375,28938.740234375,28511.650390625,28594.55078125,2233000000
2021-04-07,28674.80078125,29101.400390625,28598.859375,29101.400390625,2223600000
2021-04-08,29008.0703125,29054.8203125,28587.109375,28604.119140625,2522300000
2021-04-09,28698.80078125,29152.439453125,28604.55078125,29152.439453125,1897300000
2021-04-12,28453.279296875,28791.970703125,28274.26953125,28791.970703125,1992300000
2021-04-13,28497.25,28877.150390625,28452.119140625,28557.83984375,2062100000
2021-04-14,28900.830078125,28979.349609375,28685.060546875,28796.55078125,1941500000
2021-04-15,28793.140625,28884.5703125,28530.990234375,28872.8203125,1901900000
2021-04-16,28969.7109375,29079.1796875,28711.109375,28827.169921875,2192400000
2021-04-19,29106.150390625,29319.759765625,28806.759765625,28960.130859375,2020100000
2021-04-20,29135.73046875,29220.189453125,28885.55078125,28962.80078125,2014200000
2021-04-21,28621.919921875,28778.359375,28506.759765625,28702.26953125,2202000000
2021-04-22,28755.33984375,28848.01953125,28597.0,28716.98046875,1934900000
2021-04-23,29078.75,29078.75,28748.5703125,28798.44921875,1901000000
2021-04-26,28952.830078125,29238.990234375,28908.650390625,29106.44921875,1786400000
2021-04-27,28941.5390625,29045.109375,28793.220703125,28895.380859375,1834900000
2021-04-28,29071.33984375,29071.33984375,28887.330078125,28991.939453125,2074100000
2021-04-29,29303.259765625,29405.119140625,29162.869140625,29268.2109375,1838100000
2021-04-30,28724.880859375,29154.75,28701.689453125,29143.4296875,2577600000
2021-05-03,28357.5390625,28684.830078125,28256.029296875,28659.91015625,1726000000
2021-05-04,28557.140625,28577.51953125,28321.33984375,28438.150390625,1921100000
2021-05-05,28417.98046875,28677.359375,28325.9609375,28427.669921875,1720800000
2021-05-06,28637.4609375,28753.970703125,28384.119140625,28647.970703125,2478800000
2021-05-07,28610.650390625,28884.029296875,28530.7109375,28721.130859375,2205300000
2021-05-10,28595.66015625,28842.109375,28453.140625,28776.990234375,2358800000
2021-05-11,28013.810546875,28286.560546875,27910.7109375,28286.560546875,2383400000
2021-05-12,28231.0390625,28231.0390625,27897.470703125,28073.919921875,2132300000
2021-05-13,27718.669921875,28060.9296875,27718.669921875,27920.009765625,2167400000
2021-05-14,28027.5703125,28064.009765625,27715.880859375,27872.689453125,1880800000
2021-05-17,28194.08984375,28268.390625,28074.140625,28130.509765625,1857000000
2021-05-18,28593.810546875,28617.33984375,28438.029296875,28438.029296875,2066000000
2021-05-20,28450.2890625,28508.240234375,28293.23046875,28413.490234375,2465800000
2021-05-21,28458.439453125,28584.33984375,28286.919921875,28584.33984375,1653200000
2021-05-24,28412.259765625,28444.359375,28195.51953125,28417.990234375,1719600000
2021-05-25,28910.859375,28929.240234375,28461.5,28461.5,2352100000
2021-05-26,29166.009765625,29261.859375,29027.94921875,29056.279296875,2518500000
2021-05-27,29113.19921875,29157.94921875,28950.720703125,28998.390625,3805000000
2021-05-28,29124.41015625,29336.130859375,29033.720703125,29219.4609375,2591600000
2021-05-31,29151.80078125,29225.4609375,28909.51953125,29225.4609375,2188600000
2021-06-01,29468.0,29480.16015625,29036.44921875,29159.060546875,1832000000
2021-06-02,29297.619140625,29490.609375,29208.73046875,29414.640625,1933200000
2021-06-03,28966.029296875,29377.900390625,28902.669921875,29365.3203125,2241800000
2021-06-04,28918.099609375,29023.1796875,28737.970703125,28837.94921875,3054600000
2021-06-07,28787.279296875,29003.990234375,28615.609375,28985.599609375,2573200000
2021-06-08,28781.380859375,28979.19921875,28638.310546875,28900.51953125,1626900000
2021-06-09,28742.630859375,28859.580078125,28687.689453125,28771.140625,1807000000
2021-06-10,28738.880859375,28954.400390625,28664.939453125,28792.01953125,1940100000
2021-06-11,28842.130859375,28965.150390625,28743.8203125,28864.900390625,2038600000
2021-06-15,28638.529296875,28946.439453125,28453.48046875,28946.439453125,2376500000
2021-06-16,28436.83984375,28648.640625,28403.640625,28609.369140625,2053800000
2021-06-17,28558.58984375,28558.58984375,28216.08984375,28240.880859375,1888000000
2021-06-18,28801.26953125,28830.849609375,28532.080078125,28586.0390625,3761400000
2021-06-21,28489.0,28590.220703125,28314.9296875,28501.640625,2182700000
2021-06-22,28309.759765625,28579.0,28299.66015625,28575.16015625,1980100000
2021-06-23,28817.0703125,28893.7890625,28406.609375,28468.240234375,2293400000
2021-06-24,28882.4609375,28993.369140625,28782.33984375,28865.4609375,1723200000
2021-06-25,29288.220703125,29305.169921875,28971.599609375,29002.669921875,2149400000
2021-06-28,29268.30078125,29394.689453125,29209.4296875,29366.490234375,1512600000
2021-06-29,28994.099609375,29291.890625,28924.609375,29291.890625,2356500000
2021-06-30,28827.94921875,29146.279296875,28827.69921875,29107.900390625,2051500000
2021-07-02,28310.419921875,28859.01953125,28231.73046875,28859.01953125,2816200000
2021-07-05,28143.5,28338.7890625,28042.7109375,28098.91015625,1827200000
2021-07-06,28072.859375,28151.349609375,27904.529296875,28136.630859375,1904200000
2021-07-07,27960.619140625,27969.41015625,27703.41015625,27777.810546875,2040700000
2021-07-08,27153.130859375,27921.060546875,27110.619140625,27881.5,2948600000
2021-07-09,27344.5390625,27450.7890625,26861.869140625,27131.5703125,2500000000
2021-07-12,27515.240234375,27741.189453125,27420.349609375,27672.69921875,2054200000
2021-07-13,27963.41015625,28052.3203125,27612.689453125,27694.029296875,1995600000
2021-07-14,27787.4609375,27965.390625,27708.7109375,27965.390625,1865700000
2021-07-15,27996.26953125,28181.2109375,27741.08984375,27801.400390625,2081500000
2021-07-16,28004.6796875,28218.529296875,27878.529296875,27972.560546875,1968800000
2021-07-19,27489.779296875,27786.5390625,27397.2890625,27786.5390625,1874200000
2021-07-20,27259.25,27532.859375,27121.490234375,27395.830078125,2263400000
2021-07-21,27224.580078125,27371.5,26971.029296875,27339.220703125,1672500000
2021-07-22,27723.83984375,27759.7109375,27455.4296875,27464.279296875,1807200000
2021-07-23,27321.98046875,27740.94921875,27222.0390625,27740.94921875,1182700000
2021-07-26,26192.3203125,26878.75,26177.400390625,26825.73046875,2695200000
2021-07-27,25086.4296875,26323.609375,24748.83984375,26011.509765625,4657400000
2021-07-28,25473.880859375,25520.75,24848.4296875,25356.740234375,3391800000
2021-07-29,26315.3203125,26335.359375,25857.419921875,26221.359375,3272200000
2021-07-30,25961.029296875,26151.0,25636.890625,26042.83984375,2425100000
2021-08-02,26235.80078125,26300.55078125,25743.08984375,26054.810546875,1768600000
2021-08-03,26194.8203125,26289.060546875,25774.619140625,26289.060546875,2010000000
2021-08-04,26426.55078125,26650.8203125,26009.830078125,26161.830078125,1776500000
2021-08-05,26204.689453125,26569.369140625,26126.369140625,26390.009765625,1695600000
2021-08-06,26179.400390625,26276.869140625,26002.41015625,26262.970703125,1559600000
2021-08-09,26283.400390625,26527.240234375,25920.849609375,25969.23046875,1585100000
2021-08-10,26605.619140625,26610.94921875,26138.869140625,26456.609375,1735300000
2021-08-11,26660.16015625,26822.470703125,26454.44921875,26491.740234375,2414400000
2021-08-12,26517.8203125,26713.240234375,26385.44921875,26623.76953125,1655000000
2021-08-13,26391.619140625,26521.94921875,26200.240234375,26296.189453125,1336200000
2021-08-16,26181.4609375,26449.7109375,26046.900390625,26365.189453125,1648300000
2021-08-17,25745.869140625,26258.7890625,25615.380859375,26137.900390625,2291300000
2021-08-18,25867.009765625,26025.140625,25708.94921875,25800.029296875,1756900000
2021-08-19,25316.330078125,25832.919921875,25183.669921875,25787.83984375,2312900000
2021-08-20,24849.720703125,25244.75,24581.599609375,25241.3203125,2855800000
2021-08-23,25109.58984375,25458.330078125,25036.990234375,25169.44921875,2185000000
2021-08-24,25727.919921875,25727.919921875,25361.75,25428.6796875,2052900000
2021-08-25,25693.94921875,25982.640625,25548.470703125,25930.05078125,1716400000
2021-08-26,25415.689453125,25706.619140625,25255.830078125,25673.779296875,1834100000
2021-08-27,25407.890625,25641.330078125,25304.619140625,25337.55078125,1528000000
2021-08-30,25539.5390625,25583.58984375,25219.80078125,25406.490234375,1995600000
2021-08-31,25878.990234375,25878.990234375,25110.720703125,25524.23046875,2918100000
2021-09-01,26028.2890625,26101.94921875,25694.109375,25871.8203125,2181300000
2021-09-02,26090.4296875,26359.310546875,25967.98046875,26203.51953125,2024300000
2021-09-03,25901.990234375,26052.810546875,25811.76953125,26022.669921875,2549400000
2021-09-06,26163.630859375,26176.4296875,25827.169921875,25827.169921875,1912500000
2021-09-07,26353.630859375,26458.880859375,26135.400390625,26207.220703125,1842200000
2021-09-08,26320.9296875,26560.0390625,26164.7890625,26396.109375,1861300000
2021-09-09,25716.0,26125.08984375,25624.51953125,26076.9296875,2090800000
2021-09-10,26205.91015625,26205.91015625,25870.7109375,25870.7109375,2001300000
2021-09-13,25813.810546875,25886.900390625,25570.83984375,25885.30078125,2315600000
2021-09-14,25502.23046875,25900.6796875,25377.830078125,25827.69921875,2399000000
2021-09-15,25033.2109375,25411.91015625,24990.939453125,25310.029296875,2420900000
2021-09-16,24667.849609375,25045.55078125,24505.2109375,25042.029296875,2499800000
2021-09-17,24920.759765625,24920.759765625,24424.740234375,24589.169921875,3102300000
2021-09-20,24099.140625,24640.4296875,23871.83984375,24640.4296875,2651600000
2021-09-21,24221.5390625,24284.869140625,23771.4609375,23867.16015625,2079700000
2021-09-23,24510.98046875,24827.4609375,24313.6796875,24614.140625,2711900000
2021-09-24,24192.16015625,24636.640625,24095.7890625,24487.240234375,2014400000
2021-09-27,24208.779296875,24509.0,24131.419921875,24131.419921875,2323600000
2021-09-28,24500.390625,24679.4609375,24232.98046875,24323.0,2457900000
2021-09-29,24663.5,24694.4609375,24045.990234375,24276.7109375,2150200000
2021-09-30,24575.640625,24660.6796875,24346.75,24494.259765625,1580400000
2021-10-04,24036.369140625,24478.6796875,23908.05078125,24478.6796875,1596300000
2021-10-05,24104.150390625,24180.080078125,23681.439453125,23771.650390625,1717000000
2021-10-06,23966.490234375,24259.19921875,23812.349609375,24259.19921875,1878700000
2021-10-07,24701.73046875,24741.279296875,24310.109375,24339.3203125,1764600000
2021-10-08,24837.849609375,25064.80078125,24595.580078125,25064.80078125,2359000000
2021-10-11,25325.08984375,25437.16015625,25161.80078125,25161.80078125,2114300000
2021-10-12,24962.58984375,25188.779296875,24865.80078125,24995.94921875,1835300000
2021-10-15,25330.9609375,25330.9609375,24929.560546875,25187.05078125,2345200000
2021-10-18,25409.75,25425.3203125,25123.25,25425.3203125,1648000000
2021-10-19,25787.2109375,25808.619140625,25458.029296875,25471.25,1671200000
2021-10-20,26136.01953125,26214.630859375,25915.619140625,26074.19921875,1823600000
2021-10-21,26017.529296875,26229.80078125,25840.58984375,26141.849609375,2085100000
2021-10-22,26126.9296875,26195.2890625,25976.029296875,26114.83984375,1699600000
2021-10-25,26132.029296875,26212.900390625,25929.669921875,26020.779296875,1455200000
2021-10-26,26038.26953125,26234.939453125,25905.080078125,26234.939453125,1533500000
2021-10-27,25628.740234375,25795.169921875,25555.169921875,25795.169921875,1620800000
2021-10-28,25555.73046875,25736.380859375,25473.16015625,25648.419921875,2021100000
2021-10-29,25377.240234375,25516.220703125,25314.240234375,25466.859375,2051300000
2021-11-01,25154.3203125,25270.41015625,24972.5,25268.349609375,1586700000
2021-11-02,25099.669921875,25639.66015625,25030.689453125,25609.009765625,1964600000
2021-11-03,25024.75,25187.08984375,24808.58984375,25060.9296875,1690500000
2021-11-04,25225.189453125,25244.98046875,25010.359375,25141.099609375,1639500000
2021-11-05,24870.509765625,25049.369140625,24724.390625,24950.6796875,2020700000
2021-11-08,24763.76953125,24837.76953125,24633.5703125,24743.5390625,1762600000
2021-11-09,24813.130859375,24956.369140625,24678.66015625,24952.8203125,1154700000
2021-11-10,24996.140625,25013.109375,24481.259765625,24787.439453125,1688100000
2021-11-11,25247.990234375,25324.66015625,24836.2109375,24856.109375,2001900000
2021-11-12,25327.970703125,25527.130859375,25210.560546875,25522.830078125,1632100000
2021-11-15,25390.91015625,25483.259765625,25230.330078125,25437.990234375,1155800000
2021-11-16,25713.779296875,25746.7109375,25410.869140625,25446.650390625,1528800000
2021-11-17,25650.080078125,25667.810546875,25520.669921875,25667.810546875,1193800000
2021-11-18,25319.720703125,25414.2109375,25222.599609375,25369.880859375,1342900000
2021-11-19,25049.970703125,25077.150390625,24825.4296875,24934.400390625,1640400000
2021-11-22,24951.33984375,25099.94921875,24869.939453125,25057.060546875,1510400000
2021-11-23,24651.580078125,24794.720703125,24618.740234375,24688.990234375,1486300000
2021-11-24,24685.5,24851.529296875,24557.630859375,24672.099609375,1791000000
2021-11-25,24740.16015625,24762.609375,24532.8203125,24699.689453125,1188600000
2021-11-26,24080.51953125,24502.6796875,24062.259765625,24502.6796875,1804100000
2021-11-29,23852.240234375,24134.3203125,23774.310546875,23910.490234375,1741000000
2021-11-30,23475.259765625,23888.369140625,23175.369140625,23782.859375,3344900000
2021-12-01,23658.919921875,23864.30078125,23537.650390625,23595.5703125,2118600000
2021-12-02,23788.9296875,23807.0,23517.51953125,23524.05078125,2328200000
2021-12-03,23766.689453125,23802.76953125,23451.9296875,23675.259765625,2717900000
2021-12-06,23349.380859375,23628.30078125,23314.970703125,23420.439453125,2357400000
2021-12-07,23983.66015625,23989.779296875,23512.5,23704.509765625,2120300000
2021-12-08,23996.869140625,24097.98046875,23907.30078125,24090.01953125,1778600000
2021-12-09,24254.859375,24324.83984375,24153.720703125,24168.41015625,1743300000
2021-12-10,23995.720703125,24214.6796875,23916.630859375,24070.560546875,1413900000
2021-12-13,23954.580078125,24385.439453125,23936.9296875,24242.259765625,1538100000
2021-12-14,23635.94921875,23817.580078125,23560.130859375,23693.73046875,1553600000
2021-12-15,23420.759765625,23745.75,23325.919921875,23658.0390625,1597100000
2021-12-16,23475.5,23526.05078125,23155.619140625,23287.9296875,1499000000
2021-12-17,23192.630859375,23463.779296875,23158.69921875,23463.779296875,2188700000
2021-12-20,22744.859375,23145.30078125,22665.25,23079.830078125,1681600000
