Date,Close,High,Low,Open,Volume,sentiment_score,Sentiment_MA7,Sentiment_Momentum,Return_1D,Volatility_10D,Return,Target
2017-03-28,24345.869140625,24360.0,24274.51953125,24329.169921875,1506200000.0,0.0,-0.14946172639195407,0.14946172639195407,0.00628965089212441,0.008659237465519082,0.00628965089212441,1
2017-03-29,24392.05078125,24470.66015625,24330.69921875,24470.66015625,1835000000.0,0.0,-0.14946172639195407,0.14946172639195407,0.001896898416657411,0.008566081573544477,0.001896898416657411,0
2017-03-30,24301.08984375,24431.119140625,24250.400390625,24429.119140625,1768900000.0,0.0,-0.14946172639195407,0.14946172639195407,-0.0037291221765544114,0.005815125607643477,-0.0037291221765544114,0
2017-03-31,24111.58984375,24329.98046875,24105.380859375,24305.529296875,1733200000.0,0.0,-0.026812550345701843,0.026812550345701843,-0.0077980041725880245,0.006306842123392147,-0.0077980041725880245,1
2017-04-03,24261.48046875,24261.48046875,24162.55078125,24236.560546875,1709000000.0,0.0,0.015728763304650773,-0.015728763304650773,0.006216538435305674,0.006066599493670839,0.006216538435305674,1
2017-04-05,24400.80078125,24400.80078125,24166.009765625,24370.94921875,2697900000.0,0.0,0.002364697467003543,-0.002364697467003543,0.005742448927609889,0.006270642987518475,0.005742448927609889,0
2017-04-06,24273.720703125,24381.630859375,24210.689453125,24310.41015625,1722200000.0,0.0,0.0,0.0,-0.005208029001353531,0.005412056524936684,-0.005208029001353531,0
2017-04-07,24267.30078125,24268.390625,23982.400390625,24247.009765625,2253000000.0,0.0,0.0,0.0,-0.0002644803387794603,0.005409452291364977,-0.0002644803387794603,0
2017-04-10,24262.1796875,24314.66015625,24215.5390625,24302.009765625,1194000000.0,0.0165528822690248,0.002364697467003543,0.014188184802021258,-0.00021102856869670283,0.00538432668502111,-0.00021102856869670283,0
2017-04-11,24088.4609375,24318.150390625,24007.849609375,24280.869140625,1803300000.0,0.1245167516171932,0.020152804840888282,0.10436394677630491,-0.007160063614956247,0.005438684061854191,-0.007160063614956247,1
2017-04-12,24313.5,24313.5,23994.130859375,24068.91015625,1534900000.0,-0.8473113998770714,-0.1008916808558362,-0.7464197190212352,0.009342193471134852,0.005921506405739177,0.009342193471134852,0
2017-04-13,24261.66015625,24378.380859375,24158.16015625,24173.419921875,1334100000.0,0.0,-0.1008916808558362,0.1008916808558362,-0.0021321423797479033,0.005906283882834034,-0.0021321423797479033,0
2017-04-18,23924.5390625,24276.310546875,23892.58984375,24268.169921875,1552800000.0,0.0,-0.1008916808558362,0.1008916808558362,-0.013895219518321178,0.007243520838850739,-0.013895219518321178,0
2017-04-19,23825.880859375,23893.140625,23723.869140625,23875.98046875,1568300000.0,0.0,-0.1008916808558362,0.1008916808558362,-0.0041237243011147395,0.006978989555777459,-0.0041237243011147395,1
2017-04-20,24056.98046875,24058.869140625,23827.0703125,23851.01953125,1512900000.0,-0.2977891955524683,-0.1434329945061888,-0.1543562010462795,0.009699520061356548,0.007458958328426172,0.009699520061356548,0
2017-04-21,24042.01953125,24190.140625,23991.869140625,24143.0390625,1346000000.0,0.0,-0.14579769197319234,0.14579769197319234,-0.0006218958991729417,0.007099563035271822,-0.0006218958991729417,1
2017-04-24,24139.48046875,24206.439453125,23958.1796875,24185.759765625,1338100000.0,-0.8887831978499889,-0.29055482761136125,-0.5982283702386277,0.004053774990629089,0.007159791274883603,0.004053774990629089,1
2017-04-25,24455.939453125,24455.939453125,24201.91015625,24204.779296875,1880700000.0,0.3122109398245811,-0.12490877908255375,0.43711971890713486,0.013109602121912811,0.00836314724450657,0.013109602121912811,1
2017-04-26,24578.4296875,24637.849609375,24515.23046875,24563.25,1668700000.0,0.0,-0.12490877908255373,0.12490877908255373,0.005008608833440231,0.008454992857128044,0.005008608833440231,1
2017-04-27,24698.48046875,24717.439453125,24455.119140625,24663.099609375,1567000000.0,0.0,-0.12490877908255373,0.12490877908255373,0.00488439590227574,0.007954554184400905,0.00488439590227574,0
2017-04-28,24615.130859375,24697.029296875,24563.76953125,24691.2890625,1181600000.0,0.0,-0.12490877908255373,0.12490877908255373,-0.003374685721271753,0.007759049876743813,-0.003374685721271753,1
2017-05-02,24696.130859375,24773.80078125,24577.330078125,24773.80078125,1605800000.0,0.5120114050805569,-0.00922297899212156,0.5212343840726784,0.003290658922869394,0.00768471088794124,0.003290658922869394,0
2017-05-04,24683.880859375,24683.880859375,24530.9296875,24680.44921875,1760200000.0,0.2642821436747908,0.028531612961419983,0.23575053071337082,-0.0004960291176684395,0.0055013924166306466,-0.0004960291176684395,0
2017-05-05,24476.349609375,24634.279296875,24358.720703125,24625.349609375,2024200000.0,-0.9077893309295176,0.02581645109291589,-0.9336057820224335,-0.008407561646497697,0.006246449001802983,-0.008407561646497697,1
2017-05-08,24577.91015625,24624.2109375,24476.19921875,24604.2890625,1357900000.0,0.0935484608635306,-0.005421045901519894,0.0989695067650505,0.004149333887439655,0.005786502050158963,0.004149333887439655,1
2017-05-09,24889.029296875,24889.830078125,24548.970703125,24656.94921875,1381100000.0,0.5120114050805569,0.06772344053855965,0.4442879645419972,0.012658486366298405,0.006550699341096499,0.012658486366298405,1
2017-05-10,25015.419921875,25164.970703125,24931.8203125,24931.8203125,2297600000.0,0.0,0.06772344053855965,-0.06772344053855965,0.0050781661065371075,0.006568521274998704,0.0050781661065371075,1
2017-05-11,25125.55078125,25203.5390625,25024.759765625,25101.529296875,1642600000.0,0.3122109398245811,0.11232500337064266,0.19988593645393843,0.004402518915091136,0.005683963575165126,0.004402518915091136,1
2017-05-12,25156.33984375,25211.279296875,25087.3203125,25126.48046875,1417400000.0,0.0,0.03918051693056312,-0.03918051693056312,0.0012254084604177429,0.005640401572262874,0.0012254084604177429,1
2017-05-15,25371.58984375,25385.720703125,25213.470703125,25233.310546875,2212700000.0,0.1245167516171932,0.019214032350906317,0.10530271926628687,0.008556491180233383,0.005936157570505678,0.008556491180233383,0
2017-05-16,25335.939453125,25413.349609375,25228.4609375,25413.349609375,1797600000.0,-0.1788828298449516,0.12334353250584432,-0.3022263623507959,-0.001405130338482996,0.005741384493351251,-0.001405130338482996,0
2017-05-17,25293.630859375,25374.94921875,25245.439453125,25355.759765625,1512400000.0,0.0,0.10997946666819709,-0.10997946666819709,-0.0016699042807659659,0.005916024237482645,-0.0016699042807659659,0
2017-05-18,25136.51953125,25263.810546875,25025.05078125,25034.189453125,1677300000.0,-0.4266120912507176,-0.024109604236270683,-0.4025024870144469,-0.006211497629521556,0.006477338671209691,-0.006211497629521556,1
2017-05-19,25174.869140625,25266.220703125,25124.060546875,25171.66015625,1312800000.0,0.0,-0.024109604236270683,0.024109604236270683,0.0015256531170644294,0.0054044192473254715,0.0015256531170644294,1
2017-05-22,25391.33984375,25450.0390625,25201.33984375,25318.2890625,1410600000.0,0.3122109398245811,-0.024109604236270683,0.33632054406085177,0.008598682357227272,0.005700084150962322,0.008598682357227272,1
2017-05-23,25403.150390625,25486.98046875,25307.26953125,25415.5703125,1758700000.0,0.0,-0.024109604236270683,0.024109604236270683,0.00046514075065262617,0.004683517199312509,0.00046514075065262617,1
2017-05-24,25428.5,25428.5,25296.66015625,25382.259765625,1409900000.0,0.1705440394580364,-0.017534277401864518,0.18807831685990092,0.0009978923474134316,0.004567320540925098,0.0009978923474134316,1
2017-05-25,25630.779296875,25680.669921875,25491.779296875,25511.4609375,1890800000.0,0.0,0.008020412575985717,-0.008020412575985717,0.007954826154708217,0.004929128973566594,0.007954826154708217,1
2017-05-26,25639.26953125,25724.400390625,25588.69921875,25670.98046875,1453700000.0,0.0165528822690248,0.010385110042989257,0.006167772226035543,0.00033125151118729157,0.004952870178314751,0.00033125151118729157,1
2017-05-29,25701.630859375,25744.720703125,25579.150390625,25672.400390625,1077800000.0,0.1245167516171932,0.08911780188126224,0.035398949735930954,0.0024322583780709284,0.004386567346456997,0.0024322583780709284,0
2017-05-31,25660.650390625,25817.94921875,25650.060546875,25706.44921875,2997900000.0,-0.3613973241299391,0.037489612719842365,-0.39888693684978144,-0.0015944695873277848,0.004399938419897719,-0.0015944695873277848,1
2017-06-01,25809.220703125,25834.75,25614.609375,25736.349609375,2017100000.0,-0.8697770647704601,-0.13136581650802068,-0.7384112482624394,0.005789810867548262,0.004475393680541705,0.005789810867548262,1
2017-06-02,25924.05078125,25973.0,25851.849609375,25926.060546875,1990200000.0,0.0,-0.13136581650802068,0.13136581650802068,0.004449188119465264,0.0034456057007721326,0.004449188119465264,0
2017-06-05,25862.990234375,25998.66015625,25801.83984375,25976.359375,1766200000.0,0.1245167516171932,-0.13794114334242685,0.26245789495962,-0.0023553628786734393,0.0038382193036331728,-0.0023553628786734393,1
2017-06-06,25997.140625,26019.009765625,25805.01953125,25819.529296875,1540400000.0,-0.9077893309295176,-0.2676253334752151,-0.6401639974543025,0.005186963665427147,0.003380682534082396,0.005186963665427147,0
2017-06-07,25974.16015625,26073.439453125,25898.8203125,26025.2109375,1999500000.0,0.2183638457208871,-0.23879519583923475,0.4571590415601219,-0.0008839613971969307,0.0034901039521431886,-0.0008839613971969307,1
2017-06-08,26063.060546875,26069.98046875,25923.2109375,25974.0,1633500000.0,0.3122109398245811,-0.21198174038103648,0.5241926802056176,0.0034226473576126626,0.003479139946657345,0.0034226473576126626,0
2017-06-09,26030.2890625,26090.330078125,25922.6796875,26090.330078125,2889400000.0,-0.8473113998770714,-0.2813980369163411,-0.5659133629607302,-0.0012573920210199319,0.003060944859899063,-0.0012573920210199319,0
2017-06-12,25708.0390625,25957.779296875,25689.23046875,25925.44921875,1614700000.0,-0.8473113998770714,-0.27818865621728556,-0.5691227436597859,-0.012379808738437803,0.005382840926572153,-0.012379808738437803,1
2017-06-13,25852.099609375,25883.220703125,25722.630859375,25826.51953125,1316400000.0,-0.4266120912507176,-0.3391332406816738,-0.08747885056904381,0.005603715885321714,0.005612213324043258,0.005603715885321714,1
2017-06-14,25875.900390625,25915.4609375,25713.01953125,25915.4609375,1449800000.0,0.0,-0.35692134805555853,0.35692134805555853,0.0009206517694744232,0.005559140357382125,0.0009206517694744232,0
2017-06-15,25565.33984375,25772.279296875,25565.33984375,25772.279296875,1658100000.0,0.0,-0.2272371579227703,0.2272371579227703,-0.01200192233648878,0.0065594660194212085,-0.01200192233648878,1
2017-06-16,25626.490234375,25719.970703125,25557.80078125,25601.810546875,1699400000.0,-0.9077893309295176,-0.3881161831585424,-0.5196731477709753,0.0023919255913960047,0.006402409128672233,0.0023919255913960047,1
2017-06-19,25924.55078125,25939.720703125,25735.0703125,25736.19921875,1116100000.0,0.3122109398245811,-0.3881161831585424,0.7003271229831235,0.011630954693717221,0.007533947639769121,0.011630954693717221,0
2017-06-20,25843.0390625,26043.099609375,25833.9296875,26028.4296875,1251600000.0,-0.1978889629244804,-0.2953415493081723,0.09745258638369189,-0.003144190209419362,0.0073882211582045575,-0.003144190209419362,0
2017-06-21,25694.580078125,25846.51953125,25575.98046875,25752.26953125,1699900000.0,0.0,-0.17429706361144778,0.17429706361144778,-0.0057446411010702025,0.007568873191969346,-0.0057446411010702025,0
2017-06-22,25674.529296875,25867.939453125,25597.4609375,25597.4609375,1554000000.0,0.3122109398245811,-0.06875091631497654,0.38096185613955763,-0.0007803506104803182,0.007407529092584566,-0.0007803506104803182,0
2017-06-23,25670.05078125,25770.369140625,25648.76953125,25724.279296875,1302600000.0,-0.3383836802095175,-0.11709144205919331,-0.22129223815032417,-0.00017443418624019102,0.007418989288929301,-0.00017443418624019102,1
2017-06-26,25871.890625,25875.48046875,25720.380859375,25727.9296875,1206200000.0,0.0,-0.11709144205919331,0.11709144205919331,0.007862853309874573,0.006817763626488707,0.007862853309874573,0
2017-06-27,25839.990234375,25929.609375,25780.689453125,25911.19921875,1183000000.0,-0.9077893309295176,-0.11709144205919332,-0.7906978888703243,-0.0012330135082657678,0.0066060388148233935,-0.0012330135082657678,0
2017-06-28,25683.5,25821.359375,25625.7109375,25735.2109375,1652900000.0,-0.8473113998770714,-0.2827374905880008,-0.5645739092890706,-0.006056125910094967,0.006858405134750033,-0.006056125910094967,1
2017-06-29,25965.419921875,25965.419921875,25814.80078125,25872.9296875,1748400000.0,0.1245167516171932,-0.2366795313677617,0.3611962829849549,0.010976694059415593,0.006500372830374559,0.010976694059415593,0
2017-06-30,25764.580078125,25816.25,25661.4296875,25679.640625,1616900000.0,-0.2675502300262451,-0.27490099280008246,0.007350762773837338,-0.00773489681100048,0.007118083458263583,-0.00773489681100048,1
2017-07-03,25784.169921875,25821.390625,25654.76953125,25654.76953125,1505000000.0,0.0,-0.3195025556321655,0.3195025556321655,0.0007603401138538413,0.005978361694211008,0.0007603401138538413,0
2017-07-04,25389.009765625,25838.26953125,25251.720703125,25782.849609375,2402100000.0,0.0,-0.2711620298879487,0.2711620298879487,-0.01532568849209881,0.0075937498339161795,-0.01532568849209881,1
2017-07-05,25521.970703125,25559.1796875,25199.859375,25354.380859375,1868200000.0,-0.8697770647704601,-0.39541589628372875,-0.4743611684867314,0.005236948535110697,0.007743632909898415,0.005236948535110697,0
2017-07-06,25465.220703125,25599.69921875,25436.830078125,25574.5703125,1494500000.0,0.5120114050805569,-0.1925872197108609,0.7045986247914178,-0.002223574372846149,0.007759831342714495,-0.002223574372846149,0
2017-07-07,25340.849609375,25409.900390625,25315.91015625,25377.2109375,1480500000.0,-0.9077893309295176,-0.20122692414692467,-0.706562406782593,-0.00488395899646521,0.007860507437824151,-0.00488395899646521,1
2017-07-10,25500.060546875,25622.75,25331.94921875,25392.029296875,1743500000.0,0.0,-0.21901503152080942,0.21901503152080942,0.006282778200187078,0.007670282681069319,0.006282778200187078,1
2017-07-11,25877.640625,25941.470703125,25596.2109375,25605.189453125,2230900000.0,0.0,-0.18079357008848868,0.18079357008848868,0.014807026729639405,0.009231912442326818,0.014807026729639405,1
2017-07-12,26043.640625,26147.30078125,25991.349609375,25991.349609375,2695400000.0,0.0,-0.18079357008848868,0.18079357008848868,0.006414804286277498,0.00913714243241997,0.006414804286277498,1
2017-07-13,26346.169921875,26383.759765625,26255.310546875,26340.2890625,1971700000.0,0.0,-0.18079357008848868,0.18079357008848868,0.011616244488667826,0.009213301457265606,0.011616244488667826,1
2017-07-14,26389.23046875,26416.6796875,26295.990234375,26416.6796875,1744800000.0,-0.2977891955524683,-0.09908101734306128,-0.198708178209407,0.0016344139206074804,0.008628211556976805,0.0016344139206074804,1
2017-07-17,26470.580078125,26618.66015625,26353.830078125,26572.919921875,1837400000.0,0.0,-0.17222550378314083,0.17222550378314083,0.0030826821369926982,0.008609453682583165,0.0030826821369926982,1
2017-07-18,26524.939453125,26540.169921875,26381.140625,26489.51953125,1872300000.0,-0.2675502300262451,-0.08076277508267334,-0.1867874549435718,0.002053577021718711,0.0059032782282113175,0.002053577021718711,1
2017-07-19,26672.16015625,26682.640625,26541.560546875,26561.810546875,1346800000.0,0.2413774896413087,-0.04628027656248638,0.2876577662037951,0.005550274804026145,0.005909030416458951,0.005550274804026145,1
2017-07-20,26740.2109375,26794.1796875,26632.98046875,26770.48046875,1408300000.0,-0.9077893309295176,-0.17596446669527463,-0.731824864234243,0.0025513786979136643,0.005489345100741092,0.0025513786979136643,0
2017-07-21,26706.08984375,26778.419921875,26663.25,26777.439453125,1502400000.0,-0.9077893309295176,-0.30564865682806286,-0.6021406741014548,-0.0012760218619722874,0.004856073463708146,-0.0012760218619722874,1
2017-07-24,26846.830078125,26882.0,26674.5,26720.0390625,1532500000.0,0.0,-0.30564865682806286,0.30564865682806286,0.0052699678312486675,0.004843187917572151,0.0052699678312486675,1
2017-07-25,26852.05078125,26889.69921875,26799.76953125,26847.580078125,1450900000.0,0.0,-0.26310734317771023,0.26310734317771023,0.00019446255329991224,0.0036765309072263348,0.00019446255329991224,1
2017-07-26,26941.01953125,27007.26953125,26786.630859375,26960.810546875,2176500000.0,0.0,-0.26310734317771023,0.26310734317771023,0.0033132944192897362,0.0035516239145730933,0.0033132944192897362,1
2017-07-27,27131.169921875,27169.150390625,26962.029296875,27002.69921875,1763900000.0,-0.2675502300262451,-0.26310734317771023,-0.004442886848534888,0.00705802504632147,0.002523537255760283,0.00705802504632147,0
2017-07-28,26979.390625,27047.880859375,26928.439453125,27007.970703125,1456000000.0,-0.2977891955524683,-0.3401311553482498,0.04234195979578148,-0.0055942776265105465,0.003700817424678697,-0.0055942776265105465,1
2017-07-31,27323.990234375,27324.380859375,27045.41015625,27048.44921875,1693200000.0,0.0,-0.21044696521546155,0.21044696521546155,0.01277269802586578,0.004994257850686061,0.01277269802586578,1
2017-08-01,27540.23046875,27558.0,27326.0390625,27326.0390625,2392400000.0,0.0,-0.08076277508267334,0.08076277508267334,0.00791393323303713,0.0051863171927282814,0.00791393323303713,1
2017-08-02,27607.380859375,27747.349609375,27570.5,27645.279296875,2052600000.0,-0.2787830624729395,-0.12058892686452183,-0.15819413560841766,0.0024382653842056623,0.005161288571879673,0.0024382653842056623,0
2017-08-03,27531.009765625,27601.05078125,27399.580078125,27533.509765625,1682600000.0,-0.4456182243302464,-0.18424867319741417,-0.2613695511328322,-0.0027663288357202553,0.0055267857976228334,-0.0027663288357202553,1
2017-08-04,27562.6796875,27615.029296875,27508.109375,27564.7109375,1464900000.0,0.0,-0.18424867319741417,0.18424867319741417,0.001150336371408489,0.005372610137836686,0.001150336371408489,1
2017-08-07,27690.359375,27731.919921875,27629.19921875,27665.7109375,1484600000.0,-0.4456182243302464,-0.2096869580979858,-0.2359312662322606,0.004632339415020725,0.0053487152787326945,0.004632339415020725,1
2017-08-08,27854.91015625,27867.560546875,27626.189453125,27684.599609375,1726600000.0,0.0,-0.16714564444763316,0.16714564444763316,0.00594252963717623,0.0053091428368935295,0.00594252963717623,0
2017-08-09,27757.08984375,27876.119140625,27602.66015625,27760.080078125,1650700000.0,0.5120114050805569,-0.09400115800755361,0.6060125630881105,-0.0035117798604010764,0.005780186974313408,-0.0035117798604010764,0
2017-08-10,27444.0,27791.359375,27267.029296875,27791.359375,2176000000.0,0.0,-0.09400115800755361,0.09400115800755361,-0.01127963505945484,0.007107426209837847,-0.01127963505945484,0
2017-08-11,26883.509765625,27184.2109375,26863.7109375,27000.4296875,3133500000.0,0.1245167516171932,-0.03638689885182037,0.16090365046901356,-0.020423051828268424,0.009736238463440797,-0.020423051828268424,1
2017-08-14,27250.23046875,27268.23046875,27032.400390625,27091.76953125,1416400000.0,-0.8473113998770714,-0.0937716382156525,-0.7535397616614189,0.013641102159730467,0.009868891848686065,0.013641102159730467,0
2017-08-15,27174.9609375,27438.419921875,27174.9609375,27371.25,2736000000.0,-0.8697770647704601,-0.21802550461143252,-0.6517515601590276,-0.0027621612718584654,0.00945942240500013,-0.0027621612718584654,1
2017-08-16,27409.0703125,27422.30078125,27238.810546875,27238.810546875,1771100000.0,0.0165528822690248,-0.1520010608115366,0.1685539430805614,0.008614892788196826,0.009920603322171364,0.008614892788196826,0
2017-08-17,27344.220703125,27624.51953125,27302.48046875,27610.2890625,1795300000.0,0.0,-0.1520010608115366,0.1520010608115366,-0.0023659908430175847,0.009912035559962033,-0.0023659908430175847,0
2017-08-18,27047.5703125,27236.3203125,26951.919921875,26999.599609375,1691600000.0,0.0,-0.22514554725161617,0.22514554725161617,-0.01084874181808726,0.010386657822155459,-0.01084874181808726,1
2017-08-21,27154.6796875,27221.310546875,27086.4296875,27100.630859375,1770600000.0,0.1705440394580364,-0.20078211304332524,0.37132615250136164,0.003960036844806725,0.01034221827103067,0.003960036844806725,1
2017-08-22,27401.669921875,27509.060546875,27316.080078125,27322.19921875,2049700000.0,0.1245167516171932,-0.2007821130433253,0.3252988646605185,0.009095678432498477,0.01065144451039917,0.009095678432498477,1
2017-08-24,27518.599609375,27642.23046875,27485.869140625,27642.23046875,2691500000.0,-0.8697770647704601,-0.20399149374238082,-0.6657855710280793,0.00426724677121415,0.010778633946982346,0.00426724677121415,1
2017-08-25,27848.16015625,27878.369140625,27480.109375,27539.109375,3791300000.0,-0.3496165126562118,-0.12968284344034534,-0.21993366921586646,0.01197591997968983,0.010777537632471983,0.01197591997968983,1
2017-08-28,27863.2890625,28071.58984375,27806.05078125,27905.58984375,3019400000.0,0.0,-0.13204754090734888,0.13204754090734888,0.0005432641210447731,0.00760909317886772,0.0005432641210447731,0
2017-08-29,27765.009765625,27839.830078125,27638.73046875,27744.580078125,1717800000.0,-0.4456182243302464,-0.19570728724024122,-0.24991093709000517,-0.0035271965436151076,0.007007925374579781,-0.0035271965436151076,1
2017-08-30,28094.609375,28127.900390625,27912.8203125,27957.740234375,2142400000.0,0.0,-0.19570728724024122,0.19570728724024122,0.011871042443610591,0.00744169738733617,0.011871042443610591,0
2017-08-31,27970.30078125,27994.060546875,27861.48046875,27934.44921875,2795600000.0,0.3122109398245811,-0.17546915861644913,0.4876800984410302,-0.004424642182803029,0.007559816537153977,-0.004424642182803029,0
2017-09-01,27953.16015625,28116.69921875,27915.439453125,28015.220703125,1754500000.0,0.0,-0.19325726599033383,0.19325726599033383,-0.000612815183292259,0.007465649753178935,-0.000612815183292259,0
2017-09-04,27740.259765625,27884.4609375,27662.2890625,27881.7109375,1626700000.0,0.0,-0.06900339959455384,0.06900339959455384,-0.007616326362920978,0.006883759263472462,-0.007616326362920978,1
2017-09-05,27741.349609375,27871.759765625,27685.30078125,27797.439453125,1237100000.0,-0.4456182243302464,-0.08271792983370164,-0.36290029449654476,3.928743851755456e-05,0.0069063479382654785,3.928743851755456e-05,0
2017-09-06,27613.759765625,27684.259765625,27421.7890625,27671.560546875,1666700000.0,-0.8473113998770714,-0.20376241553042612,-0.6435489843466453,-0.004599265917000772,0.006734150550913555,-0.004599265917000772,0
2017-09-07,27522.919921875,27817.869140625,27492.8203125,27817.869140625,1779100000.0,-0.8697770647704601,-0.2643565355933138,-0.6054205291771464,-0.0032896586528242677,0.006724794092167913,-0.0032896586528242677,1
2017-09-08,27668.470703125,27708.08984375,27569.130859375,27571.58984375,1416100000.0,0.0,-0.2643565355933138,0.2643565355933138,0.005288348099080853,0.005652514554749293,0.005288348099080853,1
2017-09-11,27955.130859375,27976.98046875,27859.0,27877.689453125,1381700000.0,0.0,-0.30895809842539684,0.30895809842539684,0.01036053489640909,0.006644886243881114,0.01036053489640909,1
2017-09-12,27972.240234375,28071.5390625,27883.830078125,28068.69921875,1313200000.0,0.0,-0.30895809842539684,0.30895809842539684,0.0006120298662191104,0.006504034279032885,0.0006120298662191104,0
2017-09-13,27894.080078125,27984.26953125,27751.279296875,27984.26953125,1437300000.0,0.164381911046803,-0.28547496827585356,0.44985687932265656,-0.0027942043824559226,0.005254373926368424,-0.0027942043824559226,0
2017-09-14,27777.19921875,27895.0703125,27699.08984375,27788.83984375,1650300000.0,0.0,-0.2218152219429612,0.2218152219429612,-0.004190167198475203,0.005236416710366685,-0.004190167198475203,1
2017-09-15,27807.58984375,27893.580078125,27514.0390625,27736.599609375,2164200000.0,0.0,-0.1007707362462367,0.1007707362462367,0.001094085287745239,0.0052665908999927,0.001094085287745239,1
2017-09-18,28159.76953125,28160.390625,27917.1796875,27971.369140625,1546300000.0,-0.9077893309295176,-0.10620105998324492,-0.8015882709462727,0.01266487636932534,0.006069584255979992,0.01266487636932534,0
2017-09-19,28051.41015625,28248.119140625,28032.169921875,28200.5390625,1601200000.0,0.0,-0.10620105998324492,0.10620105998324492,-0.0038480206622341084,0.006295145469014103,-0.0038480206622341084,1
2017-09-20,28127.80078125,28149.359375,28013.109375,28099.2890625,1496700000.0,0.0,-0.10620105998324492,0.10620105998324492,0.0027232365351508303,0.005972286283028691,0.0027232365351508303,0
2017-09-21,28110.330078125,28184.369140625,28046.939453125,28091.240234375,1625300000.0,0.0,-0.10620105998324492,0.10620105998324492,-0.0006211187024847131,0.005772804501107513,-0.0006211187024847131,0
2017-09-22,27880.529296875,27960.919921875,27845.51953125,27949.830078125,1379300000.0,0.5120114050805569,-0.05653970369270865,0.5685511087732655,-0.00817495848007943,0.006480658291688602,-0.00817495848007943,0
2017-09-25,27500.33984375,27851.5390625,27476.26953125,27851.5390625,1800200000.0,0.0,-0.05653970369270865,0.05653970369270865,-0.013636378602310595,0.006964806108083765,-0.013636378602310595,1
2017-09-26,27513.009765625,27567.880859375,27300.369140625,27308.609375,1683600000.0,0.0935484608635306,-0.04317563785506142,0.136724098718592,0.0004607187382770217,0.0069595877101089445,0.0004607187382770217,1
2017-09-27,27642.4296875,27673.400390625,27503.05078125,27503.05078125,1812400000.0,-0.4266120912507176,0.02556396781333859,-0.45217605906405617,0.00470395361966891,0.007219549060161466,0.00470395361966891,0
2017-09-28,27421.599609375,27665.16015625,27421.599609375,27661.26953125,1969000000.0,0.0,0.025563967813338577,-0.025563967813338577,-0.007988808531721125,0.007507136758941649,-0.007988808531721125,1
2017-09-29,27554.30078125,27581.130859375,27383.16015625,27492.130859375,1665500000.0,-0.4456182243302464,-0.038095778519553765,-0.40752244581069264,0.0048392936139884934,0.007727927109624428,0.0048392936139884934,1
2017-10-03,28173.2109375,28194.16015625,27737.380859375,27884.2109375,3430600000.0,-0.8887831978499889,-0.1650648067838379,-0.7237183910661511,0.02246147202803095,0.009940949541185674,0.02246147202803095,1
2017-10-04,28379.1796875,28521.76953125,28311.26953125,28311.26953125,2095400000.0,-0.2977891955524683,-0.28075060687427006,-0.01703858867819824,0.0073108014012646105,0.010074936240535712,0.0073108014012646105,1
2017-10-06,28458.0390625,28626.41015625,28377.849609375,28626.41015625,1967900000.0,0.5120114050805569,-0.20760612043419052,0.7196175255147474,0.002778775703468739,0.010075879714645262,0.002778775703468739,0
2017-10-09,28326.58984375,28488.349609375,28282.009765625,28440.169921875,1745200000.0,-0.9077893309295176,-0.350654376404626,-0.5571349545248916,-0.004619053985459365,0.010234819006810043,-0.004619053985459365,1
2017-10-10,28490.830078125,28503.83984375,28260.19921875,28334.919921875,1388800000.0,0.070534816943109,-0.2796333895197936,0.3501682064629026,0.005798094132790199,0.009816599177971523,0.005798094132790199,0
2017-10-11,28389.5703125,28625.66015625,28330.73046875,28622.009765625,1874700000.0,0.0,-0.2796333895197936,0.2796333895197936,-0.0035541177756960307,0.008427632020387595,-0.0035541177756960307,1
2017-10-12,28459.029296875,28528.7109375,28343.3203125,28431.05078125,1579400000.0,0.318264078348875,-0.17050734627991912,0.4887714246287941,0.0024466373957205967,0.00837866620268038,0.0024466373957205967,1
2017-10-13,28476.4296875,28492.390625,28369.869140625,28423.650390625,1616400000.0,-0.8697770647704601,-0.167792184411415,-0.7019848803590452,0.0006114189786126101,0.008408754339008322,0.0006114189786126101,1
2017-10-16,28692.80078125,28792.060546875,28620.380859375,28661.98046875,1740700000.0,-0.2977891955524683,-0.167792184411415,-0.1299970111410533,0.007598252172918318,0.007543910333149107,0.007598252172918318,1
2017-10-17,28697.490234375,28777.1796875,28641.94921875,28777.1796875,1286900000.0,0.3122109398245811,-0.19633510801941154,0.5085460478439926,0.0001634365763298895,0.00766904008761389,0.0001634365763298895,1
2017-10-18,28711.759765625,28729.33984375,28629.73046875,28636.19921875,1429200000.0,-0.2787830624729395,-0.10647706966847181,-0.17230599280446768,0.0004972396935571943,0.004175354185621204,0.0004972396935571943,0
2017-10-19,28159.08984375,28798.779296875,28094.5390625,28783.849609375,2125400000.0,-0.2675502300262451,-0.1547749335212367,-0.11277529650500842,-0.0192489045041635,0.007487226738012722,-0.0192489045041635,1
2017-10-20,28487.240234375,28519.759765625,28313.69921875,28360.01953125,1493200000.0,0.3122109398245811,-0.11017337068915367,0.42238431051373476,0.011653444498591847,0.008420176643511246,0.011653444498591847,0
2017-10-23,28305.880859375,28557.80078125,28253.3203125,28557.80078125,1712100000.0,0.3122109398245811,-0.1110381047640528,0.4232490445886339,-0.006366337121739063,0.008546956482696846,-0.006366337121739063,0
